prefix	input_text	target_text
oEffect	PersonX repels PersonY attack	falls down
xWant	PersonX starts feeling sick	to take some medicine
xWant	PersonX sends the ___ to school	to exercise
xIntent	PersonX washes the disciples ' ___	the disciple to be clean
xAttr	PersonX likes the song	friendly
oReact	PersonX directs PersonY's course	appreciative
oReact	PersonX looks at PersonY with a smile	welcomed
xReact	PersonX brings PersonX's daughter	happy
oWant	PersonX whispers into PersonY's ear	to hear what PersonX has to say next
xReact	PersonX prevents ___ from acquiring	sad
xWant	PersonX assesses ___ in children	to figure out the correction solution
xAttr	PersonX takes a family trip	available
xWant	PersonX is not good enough	to train harder
xWant	PersonX expresses PersonY appreciation	to give him a hike
oEffect	PersonX releases PersonY's grip	Person Y follows person X to his home
xAttr	PersonX covers PersonY with kisses	creepy
xEffect	PersonX brings it inside	must find a place for it
oReact	PersonX puts the fear of god into ___	abashed
oEffect	PersonX works PersonX's magic	see's what they do
xAttr	PersonX sees the ocean	free-spirited
xIntent	PersonX plays a game of chess	to have fun
xReact	PersonX makes oatmeal for breakfast	happy
xIntent	PersonX writes a letter to PersonY	to connect with persony
oEffect	PersonX sells PersonY's products	grows his business
xNeed	PersonX takes ___ one day	to bring PersonY to the beach
xIntent	PersonX braves every ___	expectant for the ball back
xAttr	PersonX leaves PersonX's wallet	forgetful
oReact	PersonX stops trying	guilty
xReact	PersonX goes fishing with PersonY's dad	happy
oReact	PersonX takes care of PersonY's	dependant
xReact	PersonX makes a lot of noise	stubborn
xEffect	PersonX washes PersonY's truck	gets  wet
xAttr	PersonX runs past PersonY	athletic
xWant	PersonX forgets PersonX's money	to find their wallet
oWant	PersonX wants PersonY around	to teach Person X.
oEffect	PersonX calls customer service	gets thanked
oReact	PersonX decides to help	relieved
xEffect	PersonX gathers PersonY's ___ under PersonX's wings	Has a food source
oWant	PersonX condemns PersonY to death	freedom
xReact	PersonX teaches children ___	useful
oEffect	PersonX makes PersonY very sick	PersonY may spread disease
xIntent	PersonX uses PersonY language	to learn y's language
xNeed	PersonX changes PersonX's position	to find another place
oReact	PersonX wants to date PersonY	excited to go on date
oEffect	PersonX obtains PersonY understanding	makes a friend
xWant	PersonX buys my ticket	balance budget
oWant	PersonX takes a look at PersonY	to say hello
xAttr	PersonX sees a beautiful girl	warm
xNeed	PersonX watches PersonX's shows	to turn on the tv
xWant	PersonX comes to visit PersonY	chat.
oReact	PersonX sends PersonY a message	attentive
xWant	PersonX finds ___ in the woods	check it out
xIntent	PersonX takes one look	to see something.
xAttr	PersonX plans PersonX's next trip	thoughtful
xNeed	PersonX plays mini golf	to go to the mini golf course
xAttr	PersonX takes PersonY's eyes off	wicked
xEffect	PersonX studies for PersonX's test	passing the test
xAttr	PersonX prevents PersonY from going	aggressive
xEffect	PersonX decides to cook dinner	fulfills hunger
xIntent	PersonX slowly moved PersonY's mouth up	to kiss person
xIntent	PersonX hurts another ___	to make others feel bad
xIntent	PersonX buys ___ for PersonX's daughter	to show love
xReact	PersonX meets students ' ___	fulfilled
xIntent	PersonX asks PersonY to leave	person to leave
xAttr	PersonX speaks the ___ well	Eloquent
xWant	PersonX is having so much fun	to play a new game
oReact	PersonX builds a giant snowman	happy.
xAttr	PersonX has to be rushed to the hospital	In need
xAttr	PersonX means everything to PersonY	loving
xIntent	PersonX wears ___ instead	to wear something else
xNeed	PersonX mows the grass	to get the lawn mower
xEffect	PersonX is cooking spaghetti	gets nourishment
xNeed	PersonX finally saw ___	hear the story
xIntent	PersonX speaks unto PersonY	to belittle persony
oWant	PersonX locks PersonY's keys	for PersonX to stop
xReact	PersonX finds ___ with everything	at peace
oReact	PersonX shaves PersonY's face	grateful
xEffect	PersonX passes upon PersonY	thinks about who PersonY is
oReact	PersonX induces PersonY response	happy
xAttr	PersonX arrives the next day	late
xReact	PersonX takes a train	travelled
oReact	PersonX calls a locksmith	helpful
oEffect	PersonX uses ___ on PersonY's right hand	get more idea
xWant	PersonX visits PersonX's father 's ___	to take father with them
xEffect	PersonX gets old	gets weak
xIntent	PersonX quickly drove	to get there quickly
oReact	PersonX tells PersonY not to come	happy
xReact	PersonX watches PersonY closely	confused.
oReact	PersonX makes my way	special
oReact	PersonX would love PersonY	in a relationship
xReact	PersonX wants to be class president	excited
xAttr	PersonX takes part in activities	social
xReact	PersonX calls the landlord	ready
xWant	PersonX finally saved up enough money	to buy something big
oEffect	PersonX opens all PersonY's presents	starts to cry
xEffect	PersonX pays PersonX's cable bill	PersonX still has cable
xAttr	PersonX gives ___ back	caring
xWant	PersonX airs PersonX's dirty laundry in public	to hope they are forgiven
xAttr	PersonX teaches PersonX's ___ to read	outstanding
xEffect	PersonX bides PersonX's time	misses deadline
xAttr	PersonX talks to oneself	crazy
oReact	PersonX drives PersonY's car to work	generous
xReact	PersonX has a new puppy	happy.
oEffect	PersonX talks to PersonY's husband	yells at personX
xReact	PersonX says something	they feel heard
xNeed	PersonX launches another ___	put a boat in the water.
xEffect	PersonX takes time off	gets fired
xReact	PersonX hears every ___	tired.
xReact	PersonX can n't see anything	useless
xIntent	PersonX puts up PersonX's dukes	to be feared
xNeed	PersonX would make fun of PersonY	to be humourous
oReact	PersonX is going to school	proud
xAttr	PersonX rules all ___ with a rod	invincible
oEffect	PersonX performs PersonX's ___ efficiently	has a good employee
xAttr	PersonX grows ___ by year	strong
oReact	PersonX keeps a eye on PersonY	nervous
xIntent	PersonX keeps back the ___	fear about something
oWant	PersonX covers PersonY area	to get rid of him
xIntent	PersonX drops PersonX's cell phone	to know if it will break.
oWant	PersonX steps away from PersonY	keep still
xIntent	PersonX fulfills PersonX's duty	to do what is expected
xEffect	PersonX screams in terror	feels in danger
xEffect	PersonX collapses on the ground	go to the hospital
xAttr	PersonX acquires PersonY knowledge	interested
xEffect	PersonX asks PersonY to return	PersonX makes a request of PersonY
oReact	PersonX left to PersonY's devices	angry
oWant	PersonX calls the police for help	see whats wrong
xEffect	PersonX wins PersonY award	is applauded
xEffect	PersonX has the tiger by the tail	irritates the tier
oWant	PersonX denies PersonY the right	to understand the reasons of the behavior of PersonX
oEffect	PersonX sees PersonY times	HE SEES PERSONX
xReact	PersonX asks ___ for a date	hopeful
oReact	PersonX is a substitute teacher	happy
oEffect	PersonX breaks PersonY arm	MAKING TRUBLE
xIntent	PersonX speaks french	to communicate with her friend
xEffect	PersonX hurts too badly	gets comforted
xAttr	PersonX changes PersonY's attitudes	confident
oReact	PersonX brings PersonY's car	thankful
xIntent	PersonX gives PersonY the support	to help persony
xReact	PersonX follows the ___ far	nice
oEffect	PersonX ends PersonY life	People become scared
xIntent	PersonX eats with PersonY's friends	to spend time with a loved one's friends
xNeed	PersonX studies ___ at the university	to get accepted to the university
xEffect	PersonX uses PersonY device	thanks person y
xNeed	PersonX breaks the seal	to have a hammer
oEffect	PersonX greets PersonY at the door	is asked his name
oEffect	PersonX comes towards PersonY	listen to x
xIntent	PersonX wants ___ for lunch	to be picky
xEffect	PersonX stops and smell the roses	enjoyment
xWant	PersonX holds PersonX's meetings	drink coffee
xWant	PersonX improves PersonY's ___ in life	to tell others
xAttr	PersonX buys shoes	content
oReact	PersonX says nothing to PersonY	mad
xIntent	PersonX prevents the ___ from spreading	to be helpful
xNeed	PersonX watches movies	To have dvd
xReact	PersonX tries to return it	hopeful
xReact	PersonX sees PersonY this morning	seen
xReact	PersonX obeys ___ than men	happy
oReact	PersonX walks the talk	happy
xWant	PersonX presses PersonY's fingers	to restrain x
oEffect	PersonX tells PersonY what happened	gets into argument
xWant	PersonX treats ___ differently	to only hang out with adults
oEffect	PersonX holds PersonY tight	surrendered
xReact	PersonX opens a small business	overwhelmed
xNeed	PersonX catches fire	lite the bonfire
xNeed	PersonX places an order	to contact someone to place the order.
xAttr	PersonX appreciates the gesture	thankful
xNeed	PersonX takes ___ back home	to buy the candy at the store
xAttr	PersonX comes under PersonY's observation	criminal
oEffect	PersonX takes PersonY's girlfriend out to dinner	loses girlfriend
xReact	PersonX takes PersonY's girlfriend	guilty
xWant	PersonX says would go	others to listen to them
xAttr	PersonX misses PersonY so much	sad
oWant	PersonX exercises ___ over others	to obey
oWant	PersonX uses ___ to PersonY's advantage	to observe PersonX
oReact	PersonX asks the cashier	annoyed
oWant	PersonX sends ___ to school	to hope for the best
oReact	PersonX is a kindergarten teacher	protected
xWant	PersonX enters a poker tournament	to earn money
xEffect	PersonX notices ___ on the counter	person x plays with toy
xNeed	PersonX buys ___ on the spot	to narrow down the options
oWant	PersonX jumps right	to support him
xReact	PersonX spends some ___ looking	reassured, relieved
xAttr	PersonX punches below PersonX's weight	happy
xIntent	PersonX buys time	to not be so rushed
xNeed	PersonX ensures PersonX's safety	to close the windows
oReact	PersonX makes a lot of new friends	accepted.
xNeed	PersonX feels great	to go to the gym
xIntent	PersonX makes the grade	to be the best
xWant	PersonX learns to play tennis	to compete
xReact	PersonX brings together ___	satisfied temselves
xWant	PersonX holds PersonY's hips	Gets slapped for it.
xAttr	PersonX makes PersonY's way over	helpful
xIntent	PersonX serves food	to feed their guests
xAttr	PersonX gives the baby ___	motherly
xWant	PersonX is still relevant ___	to improve themselves
oReact	PersonX hits PersonY on the head	shocked
xReact	PersonX stimulates PersonY interest	titilated
xAttr	PersonX thanks the worker	appreciative
oWant	PersonX wreaks havoc	to get revenge
xIntent	PersonX is a hard worker	to go further in life
oWant	PersonX tells ___ PersonY had the flu	to wash their hands
oReact	PersonX hurts PersonY's feelings	sad
xIntent	PersonX plays games all day	entertainment
xAttr	PersonX buys a gallon of milk	shopping
xReact	PersonX forgets PersonY's umbrella	guilty
xWant	PersonX finally saved up enough	to save up more money
xWant	PersonX bakes a chocolate cake	Eat the cake.
xIntent	PersonX buys a burger	to eat
xAttr	PersonX visits PersonY's friends	delightful
oWant	PersonX sees my friend	to socialize
oWant	PersonX stands on PersonY's legs	personX to get off
xNeed	PersonX goes home and rest	to drive home
xReact	PersonX is always good	humble
xAttr	PersonX teaches PersonY to sew	helpful
xWant	PersonX wants a new phone	to research best deals on phones.
xEffect	PersonX gives PersonY a piece of PersonX's mind	cheered on
xReact	PersonX says the lord 's ___	good
oReact	PersonX looks up into PersonY's eyes	forced
xNeed	PersonX packs up PersonY's stuff	put the stuff in a suitcase or bag
xWant	PersonX finds PersonY's expression	to talk to PersonY
xWant	PersonX rides motorcycles	to get to their destination
oWant	PersonX pays PersonY wages	to pay their bills.
xReact	PersonX sees what the noise was	surprised
xWant	PersonX bases upon data	give demo and/or presentation
xEffect	PersonX just graduated high school	gets excited
xWant	PersonX talks through PersonX's hat	to sway undecided listeners
xEffect	PersonX eats at a diner	gets the bill
xNeed	PersonX classifies ___ into groups	plan an activity
oWant	PersonX expresses PersonX's admiration	to thank them
xNeed	PersonX mans the fort	make sure everything is secure
xAttr	PersonX stands in PersonX's own light	sorry
oWant	PersonX lets PersonY win	cry
oReact	PersonX teaches PersonY's children	grateful
xWant	PersonX holds onto nothing	pick up something
xIntent	PersonX blazes a trail	first
xIntent	PersonX lays PersonX's ___ together	to be prepared
xNeed	PersonX runs scared	alone in dark night
xAttr	PersonX recently got	fortunate
oReact	PersonX turns PersonY around	interested
oEffect	PersonX works well in business	are well served
xNeed	PersonX remains awake	watch movie
xAttr	PersonX is 9 months pregnant	fertile
xEffect	PersonX takes ___ instead	can go fast
xNeed	PersonX sings another ___	to of sung a song in the first place
oReact	PersonX receives PersonX's brother 's ___ from PersonX's hand	hurt
oEffect	PersonX has a new friend	spends time with Person X
oWant	PersonX takes PersonY to the dentist	never eat candy again
oEffect	PersonX explains PersonY's position	understands
oEffect	PersonX meets PersonY's expectations	NONE
oReact	PersonX sings and dance	amused
xEffect	PersonX buys ___ from a store	gets change
xIntent	PersonX shaves all of PersonX's hair off	to change their look
xEffect	PersonX grabs PersonY's hips	becomes tired
xWant	PersonX looks ___ up on the internet	to close the internet browser
xEffect	PersonX is going on a trip	they go to the airport
oEffect	PersonX elects another ___	makes a speech
xAttr	PersonX regulates PersonX's conduct	powerful
oReact	PersonX comes to pick PersonY up	thankful
xAttr	PersonX tears the ___ to pieces	violent
xEffect	PersonX keeps PersonY's ___ above water	breathes hard
xEffect	PersonX treats PersonY badly	yells in anger
xReact	PersonX dies for PersonX's country	honorable
oEffect	PersonX tells ___ that PersonY was pregnant	gets informed
xIntent	PersonX shakes a leg	to wake up
xNeed	PersonX grinds PersonY's teeth	to grab PersonY's mouth
xReact	PersonX gets out of bed on the wrong side	grumpy
xNeed	PersonX buys ___ a gift	to pay for it
xReact	PersonX walks towards the door	nan
oWant	PersonX cleans PersonY's garage	To help X out
oReact	PersonX gets the ball back	part of a team
xEffect	PersonX wants to go out	thinks about things to do
xNeed	PersonX receives god 's ___	to accept things as done by a divine being
oReact	PersonX petitions the government for a redress	responsible
xWant	PersonX drives around	to enjoy the scenery
oEffect	PersonX pushes ___ out of the way	loses balance from the push
xWant	PersonX takes PersonY's glasses	to tease y
oReact	PersonX comes help PersonY	happy
oWant	PersonX shoves PersonY's hands	to get out of the situation
xNeed	PersonX leaves PersonY's body	to have killed Y
xAttr	PersonX begins to run	prepared
xEffect	PersonX meets PersonY mother	learns something about her
xIntent	PersonX asks PersonX's brother	to find something out
xIntent	PersonX is eating pizza	to enjoy some food
oEffect	PersonX gets PersonY done	person y goes to bed
xWant	PersonX holds PersonX's horses	To take a ride on the horse
xNeed	PersonX waters PersonY everyday	to make a schedule
oReact	PersonX fights another ___	lonely
oEffect	PersonX puts PersonY's son	cries
oWant	PersonX always beats ___	to become better
xAttr	PersonX moves PersonY inch	aggressive
xIntent	PersonX calls customer service	to solve a problem
oEffect	PersonX knows PersonY best	no effect
xWant	PersonX bites off more than PersonX can chew	to spit it out
xReact	PersonX stays forever	trapped
xAttr	PersonX eats at a diner	hungry
xIntent	PersonX returns PersonY's gaze	to get person's attention
xIntent	PersonX leaves school	to work instead.
xAttr	PersonX gets PersonY's mom	kind
oReact	PersonX buys ___ a new one	pleased
xEffect	PersonX sets the bar	The bar becomes tidy
xEffect	PersonX attends the concert	loses wallet
oEffect	PersonX enjoys PersonX's meal	Asks for the recipe
oReact	PersonX helps PersonY much	friendly
xIntent	PersonX looks at PersonY watch	to see if it's time to go home
oWant	PersonX gets PersonY's father	Retrieve father
oWant	PersonX invites PersonY to a party	to get ready for the party just in case they do
xNeed	PersonX talks to PersonX's doctor	to make an appointment to see his doctor
xNeed	PersonX sets PersonY up on a date	to decide the time
oReact	PersonX purchases a new mouse	relieved (to place the mouse)
xReact	PersonX makes ___ on the basis	contented with himself
xAttr	PersonX is quickly approaching	Rustling
oEffect	PersonX creates PersonY's own dynamic site	will receive present benefits from the site.
xNeed	PersonX wraps paper	to buy a gift
xWant	PersonX tries PersonY's coffee	to have another cup
xNeed	PersonX keeps a low profile	avoid contact with others
oWant	PersonX carries PersonY's ___ into effect	to give more orders
xAttr	PersonX finally came	late
xReact	PersonX joins ___ at PersonX's school	glad they made the team
xIntent	PersonX rubs the fear of god into ___	to correct , make fearful
xAttr	PersonX treats like dirt	Nasty
xAttr	PersonX wins the talent show	artistic
xAttr	PersonX lifts PersonY's face	mean
xIntent	PersonX shares PersonY's feelings	to show empathy
xNeed	PersonX finds the house	to drive to a house
xEffect	PersonX also told PersonY	get shakes their hand
xNeed	PersonX sits tight	to have called the police
xReact	PersonX comes back with PersonY	reunited
xWant	PersonX makes mud pies	dump it and start over
oReact	PersonX is thrown away	smug
xEffect	PersonX puts PersonX's money	has savings
xReact	PersonX publishes every ___	expressive
xWant	PersonX brings PersonY back to PersonZ	to run away
oWant	PersonX takes PersonY to the animal shelter	go home
xAttr	PersonX stays at PersonY's house	scared
xWant	PersonX performs PersonX's duties	to have a break
oReact	PersonX becomes friends with PersonY	content
xWant	PersonX slowly walked	to avoid being too early
xAttr	PersonX follows in detail the ___	cautious
oEffect	PersonX stars back	gets approached
oEffect	PersonX gets PersonY's car fixed	Pays X
xEffect	PersonX has a whale of a time	Has more energy and is more relaxed
xReact	PersonX brushes PersonY's hand	loving
xAttr	PersonX takes ___ to a doctor	concerned
xEffect	PersonX sweeps ___ under the rug	vacuums the floor
xNeed	PersonX makes it back	to get in his car.
xWant	PersonX spends a night	go to bed
xEffect	PersonX gives up PersonX's life	so sad
oEffect	PersonX asks the girl out	they see a movie together with PersonX
xAttr	PersonX gives the baby ___	kind
xIntent	PersonX takes a train ride	to travel
oReact	PersonX takes ___ to the groomer	good that personx is taking care of their dog
xAttr	PersonX kisses the gunners daughter	romantic
xIntent	PersonX hates PersonY's guts	nothing from them
xWant	PersonX accepts the dare	apologize
xAttr	PersonX keeps talking	social
xWant	PersonX rushes to PersonX's car	to get in the car and drive off
xNeed	PersonX gets PersonY a new one	to buy a new one
xNeed	PersonX raises ___ to buy	get a savings account
oReact	PersonX stands PersonX's ground	cautious
xWant	PersonX sees PersonY's parents	to go up to them
xWant	PersonX saves the day	accept accolades
xReact	PersonX sits on it	rested
xReact	PersonX hacks it	knowledgeable
xReact	PersonX plays football again	refresed
xEffect	PersonX throws caution to the wind	ends up safe
xAttr	PersonX finishes PersonY's project	overprotective
oWant	PersonX publishes another ___	to read the next book in the series
oWant	PersonX carries PersonY along	to go with his mother but he is too tired
xNeed	PersonX asks PersonY's opinion	to find PersonY
oEffect	PersonX comes to PersonY's mind	smiles
xEffect	PersonX saves PersonY for later	to saves for later
xIntent	PersonX solves ___ using	to create answers to problems.
xReact	PersonX plays a few games	refreshed
xNeed	PersonX reads the ___ carefully	Needs to look at the book
xAttr	PersonX turns the screw	competent
oEffect	PersonX makes up PersonY's mind	PersonY is grateful towards PersonX
xReact	PersonX eats ___ every single day	satisfied
xEffect	PersonX herds cats	makes money
oReact	PersonX sends PersonY over the edge	angry and abused
oReact	PersonX takes money	unlucky
oReact	PersonX goes ice skating	content
xReact	PersonX serves the food	fulfilled
xReact	PersonX goes ___ anyway	tired
oEffect	PersonX takes PersonX's lumps	thanks person x
xNeed	PersonX passes with flying colors	to take an exam
xIntent	PersonX wears ___ often	to feel good
oEffect	PersonX rules the day	they make plans for next time
xReact	PersonX tries to save PersonY	heroic
xIntent	PersonX wakes early	to travel somewhere
xAttr	PersonX hurts PersonX's ankle	huge
xAttr	PersonX assesses students ' ___	teaching
xEffect	PersonX lays PersonX's ___ together	They won't lose them
oReact	PersonX shines PersonX's shoes	impressed
xWant	PersonX spends some time together	think about the moment
xIntent	PersonX yanks PersonY's chain	to be a jokester.
xEffect	PersonX has to go to the doctor	receives the medical bill in the mail
oReact	PersonX meets some new people	friendly
xIntent	PersonX watches a video	to kill time
xEffect	PersonX rules the school	is feared
xIntent	PersonX sells lemonade	to make money
oWant	PersonX sells PersonY's ___ at the price	to thank PersonX
xReact	PersonX becomes too much	embarrased
xAttr	PersonX leads to PersonY increase	important
xAttr	PersonX watches ___ for a long time	pensive
xWant	PersonX buys a new home	to have a house warming party
oEffect	PersonX makes the football team	The team members obey person X
oEffect	PersonX comes towards PersonY	can smell the other person's breath
xEffect	PersonX lifts PersonY's ___ in air	He forms a bond with PersonY
xEffect	PersonX pays PersonY a visit	gives away money
xNeed	PersonX loves the food	make food
oWant	PersonX enjoys PersonY's time	to be spending more time with PersonX
oWant	PersonX pulls ___ from PersonY's pocket	Snatch item back
oEffect	PersonX throws a dinner party	Invitees repond to invite
xNeed	PersonX finds it under PersonX's bed	lose something
oWant	PersonX lives PersonY's life	to get back to their life
oReact	PersonX asks PersonY's advice	smart
xWant	PersonX hides the sausage	to make a baby
xEffect	PersonX means every word	talks with conviction and confidence
xWant	PersonX takes a bath	apply face power
xEffect	PersonX calls ___ instead	goes to the movies
xNeed	PersonX orders a hamburger	to go to McDonalds
xAttr	PersonX gives it a chance	Trendsetter
oWant	PersonX keeps my eyes open	to wonder what PersonX is thinking
xIntent	PersonX practices at home	to be better
xWant	PersonX likes a boy	to talk to the boy
xNeed	PersonX depends upon the kind	be in a bad position
xWant	PersonX arrives to school	time
oEffect	PersonX lifts PersonY's spirits	starts to smile to laud
xReact	PersonX watches what PersonY ate	curiosity
oEffect	PersonX keeps ___ in PersonY's room	furrows brows
oReact	PersonX shuts behind PersonY	sad or annoyed
oWant	PersonX plays PersonY's game	talk about things
oReact	PersonX tells PersonY's friends about it	angry
xReact	PersonX touches PersonY's heart	compassionate
xEffect	PersonX locks PersonY's keys in PersonX's car	got new keys
oWant	PersonX pulls ___ away from PersonY	to get mad at PersonX
xEffect	PersonX scratches the ticket	sees numbers
oWant	PersonX attends every ___	to understand.
xWant	PersonX tightens around PersonY	to choke them.
xIntent	PersonX tells PersonY 's going on	to reveal the truth
xIntent	PersonX prevents the ___ from escaping	prevents baby
xReact	PersonX gives the person	happy to help out
xEffect	PersonX bangs PersonY's head	person x recoils head back
xAttr	PersonX buys a new truck	hard working
oEffect	PersonX asks PersonY to sign	sign
oEffect	PersonX blesses PersonY soul	thanks Person X
oWant	PersonX asks PersonY to leave	to go home
xIntent	PersonX preserves PersonX's identity	to avoid financial problems
xEffect	PersonX stops asking	starts doing the work
xReact	PersonX returns to work	powerful
xEffect	PersonX moves through the gears	X fixes the machine
xNeed	PersonX takes a turn for the worse	not take medication
xAttr	PersonX hits a deer	sad
oWant	PersonX brings PersonY food	to thank PersonX.
xNeed	PersonX works another ___	to want to finish the job
oEffect	PersonX asks PersonY's boss	tells PersonX not to worry.
oEffect	PersonX is a good friend	receives support
xWant	PersonX puts ___ in the trash	closes the lid
xIntent	PersonX gives PersonY a beating	to fight
xEffect	PersonX gets PersonX's wallet	thinks about how much money they have
oEffect	PersonX is PersonY's first time	PersonY is nervous to be with PeronX
xEffect	PersonX sees things differently	personX rejects their own views
xWant	PersonX takes some medicine	to rest
oEffect	PersonX is a school teacher	students learn subject matter from PersonX
xWant	PersonX invites PersonY's boyfriend	to have an affair
xReact	PersonX makes ___ on time	good
xEffect	PersonX finishes PersonY's paper	the job get's finished
xNeed	PersonX watches ___ for hours	take a day off of work
xEffect	PersonX enrols ___ at PersonY institution	gains friendship among others associated with institution
xReact	PersonX gets more money	proud that they got a raise at work.
xEffect	PersonX brings ___ to the zoo	listens to the kids
xWant	PersonX has very long hair	to look beautiful
xIntent	PersonX finds ___ to watch	surprised, grateful, happy
xEffect	PersonX eats something healthy	sleep well
oReact	PersonX checks PersonY's mailbox	thankful the mail is taken care of
xIntent	PersonX decides to go for a walk	to get exercise
xEffect	PersonX continues throughout life	Perseveres
oReact	PersonX decides to move in together	tired
oReact	PersonX expresses PersonY feelings	happy to get help
xEffect	PersonX eats so much	vomit
xWant	PersonX uses PersonY's ___ to prevent	to keep everything under control
oWant	PersonX casts ___ on the validity	to argue
oWant	PersonX offers ___ the job	to decline the job
xWant	PersonX gives PersonY address	to ask if PersonY needs anything
xIntent	PersonX decides to eat it	to enjoy something delicous
xAttr	PersonX puts ___ in PersonX's bag	cunning
xReact	PersonX shares PersonX's ___ with the class	excited
xEffect	PersonX loves the food	burps
xReact	PersonX rubs PersonY the wrong way	low-confidence
xNeed	PersonX eats ___ in one	to go to the grocery
xWant	PersonX shows PersonX's cards	to lay down a card
xIntent	PersonX gives the kitten ___	to take care of the kitten.
oWant	PersonX drives around PersonY's neighborhood	to welcome PersonX.
oReact	PersonX effects PersonY's purpose	disappointed in personx
xReact	PersonX wants PersonY around	lonely
xNeed	PersonX throws ___ on this question	to understand the situation
xAttr	PersonX sees a beautiful girl	perverted
xNeed	PersonX sees a man about a horse	Goes to Town
xEffect	PersonX goes back and forth	bad
xEffect	PersonX boos ___ off the stage	leaves the stage
xEffect	PersonX moves around a lot	She exercises
oWant	PersonX loses PersonY's virginity	ejaculate
oEffect	PersonX goes to PersonY's car	Gains respect for being seen with PersonX
oWant	PersonX repels PersonY attack	hide
xWant	PersonX likes the game	learn more about the game
oReact	PersonX is ready to give up	abandoned
xAttr	PersonX knows PersonX's father	social
oEffect	PersonX makes ___ in bed	Smiles
oEffect	PersonX uses PersonY's powers	loses some power due to throttling
xIntent	PersonX brings up something more universal	to inform better
oReact	PersonX becomes best friends	happy
xAttr	PersonX has been studying for weeks	ambitious
oWant	PersonX kneels in front of PersonY	to forgive him
oWant	PersonX places ___ at risk	Seek counseling.
oEffect	PersonX carries the ___ on PersonX's shoulders	gets ill
xWant	PersonX sleeps next to PersonY	get up
xWant	PersonX travels ___ to reach	Park in the driveway.
oWant	PersonX brings up PersonX's children	to move out
xNeed	PersonX moves towards the door	to know who lives there
xIntent	PersonX fights fires	to protect people
xAttr	PersonX has one child	loving
oEffect	PersonX takes PersonX's hand in PersonY's	kisses hand
xEffect	PersonX buys some stock	pays attention to business news
xReact	PersonX buys PersonX's own shoes	proud
oReact	PersonX takes PersonX's truck	distressed
xWant	PersonX stays friends	to start the friendship afresh
xReact	PersonX drives PersonY's car	satisfied
xReact	PersonX goes dress shopping	fancy
xEffect	PersonX keeps PersonX's ___ in order	thinks logically
oEffect	PersonX runs as fast	needs to rest
xAttr	PersonX soon found	committed
oReact	PersonX has a bad cough	scared of catching a cold
oEffect	PersonX pulls PersonY's leg	smiles
xAttr	PersonX learns from PersonY's mistakes	smart
xNeed	PersonX expresses PersonY feelings	to know personY very well
xEffect	PersonX gilds the lily	PersonX is rewarded
xReact	PersonX meets a boy	amused
xIntent	PersonX asks PersonY to tell	to bring out the truth about the theft
oWant	PersonX lets PersonY go	to be free
oWant	PersonX goes back to college	to teach x
xIntent	PersonX gets there	to be somewhere
xReact	PersonX makes a decision	decisive
xAttr	PersonX goes well	determined
oReact	PersonX swirls around PersonY	fun
xAttr	PersonX starts running	Hardworking
xReact	PersonX takes ___ of people	strong
xIntent	PersonX takes care of PersonY's needs	to be considerate
xIntent	PersonX throws ___ in the wash	to clean the cloths
xWant	PersonX puts an ad in the paper	sell item
oWant	PersonX likes that idea	to do it too
oEffect	PersonX swirls PersonY's tongue	no effect
xEffect	PersonX finishes PersonX's exam	gets promoted to the next level
xAttr	PersonX plays a ___ in making	helpful
oWant	PersonX sends shivers down PersonY's spine	hide
xReact	PersonX walks right	satisfied
xReact	PersonX finds it funny	silly
xReact	PersonX becomes better	proud
xEffect	PersonX earns a master 's ___	gains knowledge
oWant	PersonX carries a tune	to applaud PersonX
oEffect	PersonX puts PersonY's ___ in PersonX's pocket	resists
oEffect	PersonX touches PersonY's arm	walks faster
oEffect	PersonX gives among men	become grateful
oEffect	PersonX reports the ___ to the police	police drive to scene.
xIntent	PersonX is gaining weight	to eat a lot
xEffect	PersonX is still scared	shouts
oWant	PersonX ignores PersonX's mother	to know why person X is ignoring them
oEffect	PersonX reads PersonY books	are thanked or appreciated
oWant	PersonX sees PersonY object	to clear things up with Person X
oEffect	PersonX prepares the ___ for war	Protests the battle
oWant	PersonX borrows ___ from a friend	ask for it back
xIntent	PersonX returns the ring	to break up
xAttr	PersonX pays PersonX's debts	mature
xAttr	PersonX loves PersonY much	loving
xIntent	PersonX cooks ___ perfectly	to be skilled
xIntent	PersonX throws a party	to celebrate.
xEffect	PersonX stings by a bee	applies antiseptic
oEffect	PersonX cleans PersonY's apartment	PersonY cringes at the not so clean apartment
xAttr	PersonX sails PersonX's boat	talented
xReact	PersonX prevents PersonY's recurrence	accomplished
xEffect	PersonX enters a marathon	gets cheered on
oEffect	PersonX paints PersonY picture	pays person x
oReact	PersonX gives the kids ___	loved
xNeed	PersonX accidentally left	He started working.
oEffect	PersonX brings ___ together	people unify and commit to a task.
oEffect	PersonX finds PersonY's ___ around	knows their way around
xIntent	PersonX reduces PersonX's stress	to be healthier
oWant	PersonX walks home with PersonY	to eat dinner
oEffect	PersonX takes away from PersonY	PersonY chases personX
xWant	PersonX ties together the ___	to leave something
oReact	PersonX loses the match	sad
xWant	PersonX would fail	to get medical help
oEffect	PersonX meets the baby	gets spoken to
oReact	PersonX sets ___ straight	frustrated.
xEffect	PersonX thinks it was boring	Person X buys news gaming for Xbox.
